RecipeId,Barcode,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions,extracted_image_urls,extracted_ingredients
2066.0,*2066*,Ramen Foo Yung,1823.0,Steve Harper,PT15M,PT0S,PT15M,1999-10-12T05:36:00Z,Make and share this Ramen Foo Yung recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/66/pic3LPXEu.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/66/picrwC5W0.jpg"")",< 15 Mins,"c(""Beginner Cook"", ""Easy"")","c(""1"", ""2"", ""1 -2"")","c(""eggs"", ""butter"", ""margarine"")",4.5,18.0,615.6,34.3,16.8,402.5,1975.0,54.7,2.0,1.7,21.6,1.0,,"c(""Open ramen package and remove seasoning packet, it will be retained for later."", ""Boil noodles until soft, and drain."", ""In a separate fry pan melt butter or margarine on medium-high heat. once melted and bubbling, add seasoning packet and stir."", ""Then add the drained noodles and fry them for several minutes, stirring and turning them as you go."", ""The noodles will start to separate from the clump as they get done.  they will be slightly turning golden brown."", ""In a separate bowl, scramble the two eggs."", 
""When noodles are slightly browned, add the eggs and stir thoroughly."", ""Reduce heat to medium-low immediately."", ""Flip and let the top cook."", ""Enjoy!"")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/66/pic3LPXEu.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/66/picrwC5W0.jpg']","['eggs', 'butter', 'margarine']"
2072.0,*2072*,Rhubarb Crunch,1572.0,Ed Paulhus,PT1H,PT20M,PT1H20M,1999-10-12T05:46:00Z,Make and share this Rhubarb Crunch recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/picnGcKJ4.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/pic7tKABF.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/picpR56oK.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/picbCkCCK.jpg"")",Dessert,"c(""Fruit"", ""Low Protein"", ""Low Cholesterol"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""3/4"", ""1"", ""1/2"", ""1"", ""4"", ""1/2"", ""2"", ""1"", ""1"")","c(""flour"", ""rolled oats"", ""brown sugar"", ""margarine"", ""cinnamon"", ""rhubarb"", ""sugar"", ""cornstarch"", ""water"", ""vanilla"")",5.0,78.0,322.4,10.8,2.2,0.0,129.0,54.7,2.2,35.6,3.0,9.0,1 9X9 pan,"c(""Mix  flour, rolled oats, brown sugar, margarine and cinnamon until crumbly:   Press half of this mixture into a 9\"" greased pan."", ""Cover with  chopped rhubarb."", ""Combine sugar, cornstarch,   and water."", ""Cook until thick and clear in a small saucepan."", ""Remove from heat and add vanilla."", ""Pour over rhubarb. Top with remaining crumbs."", ""Bake at 350°F for 1 hour."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/picnGcKJ4.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/pic7tKABF.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/picpR56oK.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/72/picbCkCCK.jpg']","['flour', 'rolled oats', 'brown sugar', 'margarine', 'cinnamon', 'rhubarb', 'sugar', 'cornstarch', 'water', 'vanilla']"
2121.0,*2121*,Basic Tea Biscuits,1796.0,Frank Butcher,PT10M,PT20M,PT30M,1999-10-13T05:16:00Z,Make and share this Basic Tea Biscuits recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/21/pic75Momy.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/21/picv5Icba.jpg"")",Breads,"c(""European"", ""High In..."", ""< 30 Mins"", ""Oven"")","c(""2"", ""4"", ""1"", ""1/3"", ""1"")","c(""flour"", ""baking powder"", ""salt"", ""shortening"", ""milk"")",3.0,1.0,111.9,5.3,1.5,2.3,260.2,13.8,0.5,0.1,2.3,,15-18 biscuits,"c(""Preheat oven to 450 degrees F."", ""Combine dry ingredients."", ""Cut in shortening with two knives or a pastry  blender until mixture resembles coarse cornmeal."", ""Make a well in the centre  and add liquid all at once. Stir vigorously until dough comes freely from  the sides of the bowl."", ""Turn dough onto a lightly floured board and roll or  pat to 1/2-inch thick."", ""Cut out 2-inch biscuits with a floured water glass  or biscuit cutter."", ""Place on an ungreased baking sheet. Bake for 12 to 15  minutes, until tops are golden brown."", 
""Serve immediately with butter, jam or  honey."", ""Variations:  Cheese Tea Biscuits  Use only 3/4 tsp salt and 1/4 cup shortening."", ""Add 3/4 cup shredded cheese (yellow or marble) to dry ingredients."", ""Buttermilk Tea Biscuits  Use only 2 tsp baking powder  Add 1/2 tsp baking soda  Replace milk with 1 cup   buttermilk or sour milk."", ""Raisin or Nut Tea Biscuits  Add to dry ingredients  1/4 cup sugar; and  3/4 cup seedless raisins or chopped nuts  Use only 7/8 cup milk  Whole Wheat Tea Biscuits  Replace 1 cup of white flour with 1 cup whole wheat flour.""
)","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/21/pic75Momy.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/21/picv5Icba.jpg']","['flour', 'baking powder', 'salt', 'shortening', 'milk']"
2137.0,*2137*,Fresh Rhubarb Pie,1820.0,Lisa_Roy,PT40M,PT0S,PT40M,1999-10-13T05:39:00Z,Make and share this Fresh Rhubarb Pie recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/37/picvtFAUC.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/37/piczC1y6y.jpg"")",Pie,"c(""Dessert"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""Oven"")","c(NA, ""1 1/2"", ""2 1/2"", ""1/4"", ""1/2"", ""1/4"", ""2"", ""4"")","c(""sugar"", ""cornstarch"", ""ground nutmeg"", ""butter"", ""margarine"", ""rhubarb"")",5.0,32.0,196.9,3.0,1.9,7.6,28.5,43.4,1.2,38.8,0.7,8.0,,"c(""Roll half of pastry to 1/8-inch thickness on a lightly floured surface.  Place in a 9-inch pie plate; trim off excess pastry along edges."", ""Cover with plastic wrap, and chill until ready to fill."", ""Combine sugar, cornstarch and nutmeg in a heavy saucepan, stirring to blend cornstarch well."", ""Stir in orange rind, juice and butter."", ""Cook over medium heat, stirring constantly, until thickened and bubbly."", ""Stir in rhubarb."", ""Spoon rhubarb mixture into prepared pastry shell."", ""Roll remaining pastry to 1/4-inch thickness; cut into 1/2-inch strips."", 
""Arrange strips, lattice fashioned, across top of pie.  Trim strips even with edges; fold edges under and flute.  Bake at 425°F or 10 minutes."", ""Reduce heat to 350°F and bake an additional 30 minutes or until crust is brown."", ""ENJOY!"")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/37/picvtFAUC.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/37/piczC1y6y.jpg']","['sugar', 'cornstarch', 'ground nutmeg', 'butter', 'margarine', 'rhubarb']"
2185.0,*2185*,Blackberry Pie,1534.0,Tonkcats,PT45M,PT10M,PT55M,1999-10-15T03:39:00Z,Make and share this Blackberry Pie recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/85/picDWw2Gu.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/85/picotxjQI.jpg"")",Pie,"c(""Dessert"", ""Fruit"", ""Healthy"", ""< 60 Mins"", ""Oven"")","c(""2"", ""1/2"", ""1"", ""2/3"", ""2"", ""1"")","c(""blackberries"", ""butter"", ""sugar"", ""sugar"", ""self-rising flour"", ""milk"")",4.5,10.0,817.3,26.2,16.1,69.5,1027.8,139.5,5.5,86.8,9.4,,,"c(""Use 2 bowls."", ""In one bowl mix berries and 2/3 cup of sugar."", ""Melt butter in  microwave. Mix butter with berries and sugar mixture. In second bowl mix flour  and sugar; then slowly add milk."", ""Mix well."", ""Pour berry mixture into 2 quart  casserole dish, top with batter mixture. Bake 45 minutes in 400 degrees oven or  until golden brown."", ""Serves 4 to 6 people. May be topped with favorite whipped  topping."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/85/picDWw2Gu.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/85/picotxjQI.jpg']","['blackberries', 'butter', 'sugar', 'sugar', 'self-rising flour', 'milk']"
2278.0,*2278*,Rhubarb Squares,1689.0,Kevin Kirkland,,PT0S,PT0S,1999-10-18T03:20:00Z,Make and share this Rhubarb Squares recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/78/picKHe8mM.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/78/picO5srfb.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/78/picoU4Z0B.jpg"")",Bar Cookie,"c(""Dessert"", ""Cookie & Brownie"", ""Fruit"", ""Healthy"", ""< 15 Mins"", ""Oven"")","c(""1"", ""1/3"", ""1/3"", ""1"", ""1/4"", ""2"", ""1"", ""3"")","c(""flour"", ""powdered sugar"", ""butter"", ""sugar"", ""flour"", ""eggs"", ""vanilla"", ""fresh rhubarb"", ""frozen rhubarb"")",5.0,48.0,142.0,4.6,2.6,33.4,43.9,23.6,0.7,15.2,2.0,,16 servings.,"c(""Combine flour and powdered sugar; cut in butter until mixture resembles coarse crumbs."", ""Press into the bottom of a greased 11-inch x 7-inch x 2-inch baking pan."", ""Bake at 350 degrees F for 12 minutes."", ""For filling, combine the first four ingredients in a bowl."", ""Stir in rhubarb; pour over a warm crust. Bake at 350 F for 35-40 minutes or until wooden pick inserted in center comes out clean."", ""Cool on wire rack."", ""Serve warm if desired."", ""Store in refrigerator."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/78/picKHe8mM.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/78/picO5srfb.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/78/picoU4Z0B.jpg']","['flour', 'powdered sugar', 'butter', 'sugar', 'flour', 'eggs', 'vanilla', 'fresh rhubarb', 'frozen rhubarb']"
2328.0,*2328*,Brunch Eggs,1533.0,Dancer,,PT0S,PT0S,1999-10-19T06:56:00Z,Make and share this Brunch Eggs recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/picTKFwIL.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/pic6n7qdX.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/picg3OBBT.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/picuBbboG.jpg"")",Breakfast,"c(""Brunch"", ""< 15 Mins"", ""Oven"")","c(""6"", ""1"", ""1/2"", ""1/2"", ""1/2"", ""1"", ""6"", ""3"")","c(""bacon"", ""dry mustard"", ""onion"", ""milk"", ""cheddar cheese"", ""eggs"", ""English muffins"")",5.0,10.0,383.1,25.7,10.4,253.6,840.2,19.4,1.2,2.4,18.2,6.0,,"c(""Fry bacon; drain off fat, except for 1 tablespoon."", ""Saute onion."", ""Stir in soup, milk and mustard."", ""Heat until warm."", ""Stir in cheese until it melts."", ""Pour sauce into greased 9x13-inch pan."", ""Break eggs on top of sauce. Crumble and sprinkle on bacon."", ""Bake 20 minutes at 350  or until eggs are set. Spoon 1 egg and sauce on a toasted muffin half."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/picTKFwIL.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/pic6n7qdX.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/picg3OBBT.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/28/picuBbboG.jpg']","['bacon', 'dry mustard', 'onion', 'milk', 'cheddar cheese', 'eggs', 'English muffins']"
2364.0,*2364*,Chicken Breasts Stuffed with Feta and Spinach,1544.0,tranch,,PT0S,PT0S,1999-10-19T19:58:00Z,Make and share this Chicken Breasts Stuffed with Feta and Spinach recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/64/picimjIXH.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/64/picWoASN5.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/64/pic1l3W4l.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/64/pichLcCKh.jpg"")",Chicken Breast,"c(""Chicken"", ""Poultry"", ""Cheese"", ""Meat"", ""Very Low Carbs"", ""< 15 Mins"", ""Oven"")","c(""4"", ""2"", ""1"", ""1"", ""2"", NA)","c(""chicken breast halves"", ""feta cheese"", ""frozen spinach"", ""lemon juice"", ""olive oil"")",5.0,24.0,207.8,12.6,4.5,59.8,271.5,4.2,2.3,1.2,20.1,4.0,,"c(""Preheat oven to 350 degrees, wash and dry chicken."", ""Cut a horizontal pocket in  each breast taking care not to pierce the top, bottom or sides."", ""In a small bowl combine spinach an d Feta and mix well."", ""Fill pockets in chicken breasts with Feta mixture and secure with toothpicks."", ""Place in a glass or ceramic baking dish."", ""Mix together lemon juice, olive oil, salt and pepper and pour over chicken."", ""Marinate 30 minutes, turning once."", ""Season chicken with salt and pepper and broil until  golden, about 15 minutes.""
)","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/64/picimjIXH.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/64/picWoASN5.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/64/pic1l3W4l.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/64/pichLcCKh.jpg']","['chicken breast halves', 'feta cheese', 'frozen spinach', 'lemon juice', 'olive oil']"
2387.0,*2387*,Lemon-Sour Cream Pie,1678.0,Mary Lord,PT30M,PT30M,PT1H,1999-10-19T07:29:00Z,"Request: ""A co-worker of mine would like to get the recipe  for Sour Cream Lemon Pie that was prepared by the Orchards' Restaurants here in  northern Minnesota. Thank you.""","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/87/picfyFH8f.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/2387/6EeTm7N6SWCSHDoHRdLV_4E59115B-B66B-4655-A700-F47DF2F45CE2.jpeg"")",Pie,"c(""Dessert"", ""Low Protein"", ""< 60 Mins"")","c(""3 1/2"", ""1"", ""1/4"", ""1"", ""1"", ""1/2"", ""3"", ""1"", ""1"")","c(""cornstarch"", ""sugar"", ""butter"", ""sour cream"", ""lemon, rind of"", ""lemon juice"", ""milk"", ""heavy cream"")",5.0,11.0,360.8,25.1,15.1,137.5,103.4,32.6,0.2,26.4,3.2,,,"c(""In a heavy saucepan, combine sugar, cornstarch, lemon rind, lemon juice and  egg yolks and milk."", ""Cook  on medium heat until thick, stirring constantly."", ""Add   butter  and let mixture cool to room temperature.  Stir in sour cream and pour  filling  into pie shell."", ""Cover with whipped cream."", ""Store in refrigerator."", ""\""From Simple Meals (Lively50)\""                                     - - - - - - - - - - - - - - - - - -"")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/23/87/picfyFH8f.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/2387/6EeTm7N6SWCSHDoHRdLV_4E59115B-B66B-4655-A700-F47DF2F45CE2.jpeg']","['cornstarch', 'sugar', 'butter', 'sour cream', 'lemon, rind of', 'lemon juice', 'milk', 'heavy cream']"
2422.0,*2422*,Pear Bread,1534.0,Tonkcats,PT1H,PT15M,PT1H15M,1999-10-19T17:36:00Z,Make and share this Pear Bread recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/22/picsJJHI8.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/2422/7RAvZPQZRnmUfdzaX52C_BB599FCC-3B72-416E-B786-4A26E71E7113.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/22/piczJdEzv.jpg"")",Quick Breads,"c(""Breads"", ""Fruit"", ""Kid Friendly"", ""Sweet"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1/2"", ""1"", ""2"", ""2"", ""1/2"", ""1/2"", ""1"", ""1/8"", ""1/4"", ""1"", ""1"")","c(""butter"", ""sugar"", ""eggs"", ""flour"", ""salt"", ""baking soda"", ""baking powder"", ""nutmeg"", ""yogurt"", ""buttermilk"", ""pear"", ""vanilla"")",5.0,31.0,929.2,35.4,21.1,208.0,1048.2,140.3,3.9,73.3,14.0,,3-4 loaves,"c(""Cream butter, gradually beat in sugar."", ""Beat in eggs,  one at a time. Combine dry ingredients."", ""Add to egg mixture  alternately with yogurt. Stir in pears and vanilla."", ""Pour into  buttered loaf pan."", ""Bake at 350 degrees for 1 hour."", ""Freezes well."", ""Excellent for mini loaves."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/22/picsJJHI8.jpg', 'https://img.sndimg.com/food/image/upload/v1/img/feed/2422/7RAvZPQZRnmUfdzaX52C_BB599FCC-3B72-416E-B786-4A26E71E7113.jpeg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/22/piczJdEzv.jpg']","['butter', 'sugar', 'eggs', 'flour', 'salt', 'baking soda', 'baking powder', 'nutmeg', 'yogurt', 'buttermilk', 'pear', 'vanilla']"
2462.0,*2462*,Home-Fried Potatoes,1534.0,Tonkcats,,PT0S,PT0S,1999-10-22T06:26:00Z,Make and share this Home-Fried Potatoes recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/62/XRvnfHb9RHaygk0JPTVy_IMG_1433.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/62/picqKPcf4.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/62/pic7Lf1mj.jpg"")",Potato,"c(""Vegetable"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 15 Mins"", ""Easy"")","c(""2"", ""4 -5"", NA, ""2"")","c(""onions"", ""potatoes"")",5.0,11.0,751.5,14.4,2.0,0.0,48.8,144.1,18.3,12.2,16.3,2.0,,"c(""Peel and cube potatoes."", ""Cook in oil in covered skillet, turning often  about 5 minutes."", ""Add onions, salt and pepper to taste and continue to cook  over l  ow heat until potatoes are almost cooked, turning often."", ""Remove  cover and continue cooking until well browned and slightly crisped."", ""Serves  2 to"")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/62/XRvnfHb9RHaygk0JPTVy_IMG_1433.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/62/picqKPcf4.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/24/62/pic7Lf1mj.jpg']","['onions', 'potatoes']"
2514.0,*2514*,Zesty Punch Sipper,1535.0,Marg CaymanDesigns,,PT10M,PT10M,1999-10-23T12:39:00Z,Make and share this Zesty Punch Sipper recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/14/picwzAcpx.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/14/picRG5TiU.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/14/picDB3b6u.jpg"")",Punch Beverage,"c(""Beverages"", ""Pineapple"", ""Tropical Fruits"", ""Fruit"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Kid Friendly"", ""< 15 Mins"", ""For Large Groups"", ""Easy"")","c(""2"", ""6"", ""1"", ""1"", ""1"")","c(""ginger ale"", ""pineapple"", ""orange"", ""lime"")",5.0,3.0,54.8,0.1,0.0,0.0,5.6,14.2,0.5,12.6,0.2,29.0,,"""Combine all ingredients in a large punch bowl or two large pitchers.""","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/14/picwzAcpx.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/14/picRG5TiU.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/14/picDB3b6u.jpg']","['ginger ale', 'pineapple', 'orange', 'lime']"
2519.0,*2519*,Oatmeal Squares,1533.0,Dancer,PT15M,PT15M,PT30M,1999-10-23T12:48:00Z,Make and share this Oatmeal Squares recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/19/bmsnAuDvTsmIN7OpEbd7_IMG_20141230_133042.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/19/picNrCwWR.jpg"")",Bar Cookie,"c(""Dessert"", ""Cookie & Brownie"", ""< 30 Mins"", ""Oven"", ""Easy"")","c(""1/2"", ""1/2"", ""1/2"", ""2"")","c(""margarine"", ""vanilla extract"", ""brown sugar"", ""rolled oats"")",4.0,11.0,74.3,4.1,0.8,0.0,44.5,8.8,0.7,4.3,0.9,,25 squares,"c(""Melt margarine, combine with extract and sugar."", ""Add oats and mix well."", ""Press into 8-inch square baking pan."", ""Bake at 350°F for 15 minutes or until bubbling and golden brown."", ""Cool and cut into 25 squares."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/19/bmsnAuDvTsmIN7OpEbd7_IMG_20141230_133042.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/19/picNrCwWR.jpg']","['margarine', 'vanilla extract', 'brown sugar', 'rolled oats']"
